review_id,review,rating,date,bank,source
56b44694-2246-482a-be60-6e656324f3ed,"Absolutely the best app! It works flawlessly, anytime and anywhere.",5,2025-04-17,CBE,Google Play
2a76a4cd-b2c9-4c07-b339-dd5422a6bf27,very nice app ever!!!,5,2025-04-16,CBE,Google Play
2c1bcf08-e5fe-43b8-aabf-0a1afefeb5aa,the best app,5,2025-04-16,CBE,Google Play
e5b9e2a5-2477-4f9c-bb71-2f2e0d6771f1,Biometric security for mobile banking is not available,5,2025-04-16,CBE,Google Play
08e02828-17ce-46c4-a87f-6e08c6510241,great,5,2025-04-15,CBE,Google Play
844ecc7c-2f80-4c36-a2bc-e9fbc5405a4e,Nice service,5,2025-04-15,CBE,Google Play
acdc6eb8-a5ce-4991-8499-bf980a8f720a,great app,5,2025-04-15,CBE,Google Play
fe37446d-b91c-40e6-b94e-ddc1f12b051e,it's special apps,5,2025-04-15,CBE,Google Play
ab453d8e-ab8c-4e04-9391-617dda3e4074,"In the updated version of the app, it takes more time to download the receipt.",3,2025-04-15,CBE,Google Play
901c9804-9dcb-44d0-a314-ee76f296bc94,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,3,2025-04-14,CBE,Google Play
9bedd800-95ba-44ad-911f-5b65ca41de00,Good 🔥,5,2025-04-14,CBE,Google Play
ae57ff29-717d-4873-a3b5-6269e209751d,very interesting app i am using every day fantastic,5,2025-04-14,CBE,Google Play
4fd60e34-10ec-4af8-95b4-c0dbb443b768,lebaa bank,5,2025-04-14,CBE,Google Play
1d6fba2c-a4fc-4568-9883-b15faf80a6d3,Can't scan/recognize other banks' Interoperable QR Codes,1,2025-04-13,CBE,Google Play
50ec5140-ff83-473d-8b46-a8de1583caf4,grateful app,5,2025-04-13,CBE,Google Play
f7d00c96-d491-4fe8-8378-28a5bd41e3b2,100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2025-04-13,CBE,Google Play
83b51bfb-f6d6-4132-89a1-9ab2180955bc,everthing wellbeok,3,2025-04-13,CBE,Google Play
2127ac2c-ea02-41f4-82aa-c19dd51a87ee,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",4,2025-04-13,CBE,Google Play
72a8ec73-9fe6-4ef8-8f4c-8f07987eb708,nice app 👌,5,2025-04-12,CBE,Google Play
13fe10ac-c719-49da-a87a-e2b7dbb6bbed,why did this app is not screenshot,5,2025-04-12,CBE,Google Play
e9bdadab-f8c4-4c3d-aa8c-e634155fb890,it so good app,5,2025-04-12,CBE,Google Play
aef9a457-a8d2-4ec7-9157-163aba9347f4,the best app,3,2025-04-12,CBE,Google Play
507a11c1-1d09-480d-a308-da5cb35a6400,جميل,5,2025-04-11,CBE,Google Play
2cf0a2a1-a1bb-4356-ae1e-c874e69629be,"less network, specially to make fee for utility purpose",1,2025-04-11,CBE,Google Play
47cda079-4e58-48bd-be1c-83aaa60260c2,nice,5,2025-04-11,CBE,Google Play
84e606a3-9b0d-40b9-a29d-fd18bc563992,simply for used,4,2025-04-11,CBE,Google Play
45da0198-d068-4670-9878-d18380ac1722,wow keep up,5,2025-04-10,CBE,Google Play
b3117b0e-bdc6-40f4-874e-f61fc5dd50f5,its great app but when updating we can't take screen shot please try to fix it,3,2025-04-10,CBE,Google Play
a41e8895-834e-439f-a175-8536697bcc81,good one,5,2025-04-10,CBE,Google Play
dc8c63b2-bebc-44f1-b96a-6737ea35a5bf,best app.,5,2025-04-10,CBE,Google Play
a5c338ae-275b-44ab-ba2b-e1e556878e0b,everything is easy thank you cebe,5,2025-04-10,CBE,Google Play
15049550-e5ec-4302-9aea-8b69b38e5cb3,ፈጣን ቀልጣፋ,5,2025-04-10,CBE,Google Play
581c0fca-02f6-40f3-9aee-837bac813ca0,good,5,2025-04-10,CBE,Google Play
12704cf8-f7f1-44d6-98b6-1d044d7b74f8,good app,5,2025-04-09,CBE,Google Play
e6a4541d-d9d5-464f-9f46-127ea2284787,but this app says can't sync,5,2025-04-09,CBE,Google Play
c8d7a16f-4374-4281-976d-91fc5c7799cb,to slow,3,2025-04-09,CBE,Google Play
ceae0bd1-8990-45f6-82ef-c0833ca786d7,work on screen shot system,4,2025-04-08,CBE,Google Play
39ddf219-7297-4858-8b7a-4016e3bde7f0,very very nice aplication,1,2025-04-08,CBE,Google Play
a4986d04-5bdf-4e9e-acb3-3840df044625,Good,5,2025-04-08,CBE,Google Play
d5af7182-07fc-4a84-b818-c7aecf287b92,wonder full and it is easy to use,5,2025-04-08,CBE,Google Play
325bdd8a-e83c-4522-986c-c30c73e3d90a,easy and reliable,2,2025-04-08,CBE,Google Play
9307f199-befd-4b48-99f4-47168dca46af,good,5,2025-04-08,CBE,Google Play
7a1963a3-f0e5-4a5d-adae-cd179627881e,it is Very Useful app 👍,5,2025-04-07,CBE,Google Play
06c17946-95a9-40a3-ad65-df11fa632409,very good,5,2025-04-07,CBE,Google Play
18ef249b-6401-4c60-ab85-fb1a1030b742,perfect app,5,2025-04-07,CBE,Google Play
cd39c8c2-5c5c-4cae-871a-e75ef2dea336,I like it.,5,2025-04-07,CBE,Google Play
a0144c94-8e15-4410-aa63-2dc9c9ab7022,bugs,3,2025-04-07,CBE,Google Play
8d4eb395-51a3-41a1-bc4a-6d6e00f1b265,commerial Bank,5,2025-04-06,CBE,Google Play
e4b23441-67a3-4bad-a9ed-57fe8e7a6f24,Genat biru,2,2025-04-06,CBE,Google Play
9ddd6d35-e396-47c6-865a-461a18e52230,it is good but it doesn't allow screen shot,4,2025-04-06,CBE,Google Play
64ca201d-446a-478e-8fd8-5edb48d7df99,the best one,5,2025-04-06,CBE,Google Play
46fc17b3-ab19-461c-8636-ad995b4485bf,You need to copy many things from other bank apps like Amole(Dashen),2,2025-04-06,CBE,Google Play
65a31e10-ca83-46cb-a3de-7b8884218999,bring back the screenshot feature.,1,2025-04-05,CBE,Google Play
28655633-990c-4332-945f-c684464573db,Good!👍,3,2025-04-05,CBE,Google Play
229077d8-3e5b-478f-9980-0c17db814741,best app to experience him that to smooth transaction among the customers,1,2025-04-05,CBE,Google Play
fbcab012-e223-4ac1-99cf-b4ef680cd058,good,5,2025-04-05,CBE,Google Play
fff7e46e-23f5-4824-ad13-75ce3242da2a,nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,4,2025-04-05,CBE,Google Play
f7ad3437-2b37-4c45-a9c6-191b08271d2e,easy to use,5,2025-04-05,CBE,Google Play
c0caedf3-4a0b-4c32-94f8-d6a3bb6d3f17,"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",5,2025-04-04,CBE,Google Play
7bc85bf3-f4c1-416c-95bb-cf88068a6b72,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,5,2025-04-04,CBE,Google Play
06e420aa-153d-45ed-b2e5-d779c12141aa,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,3,2025-04-04,CBE,Google Play
680a2685-d5f5-464b-b7c4-17113c59a24a,cool ❤,4,2025-04-04,CBE,Google Play
a25928af-597f-4962-98d3-a9bbff522dcb,Best app,5,2025-04-04,CBE,Google Play
80230035-49aa-4bd9-803b-873b3c17c8ae,great app,5,2025-04-03,CBE,Google Play
76e52fea-7473-4299-b016-2b4a1aa05906,best banking App,4,2025-04-03,CBE,Google Play
38794c0f-f2ca-4bcb-8456-39a4e27d3249,satisfied,5,2025-04-03,CBE,Google Play
d5748aa6-7b8c-4a9e-8806-ecfe363c217b,this app is very necessary app many people found it,5,2025-04-03,CBE,Google Play
6bb2ee24-e0a9-4f85-ae15-e32fad756186,cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,CBE,Google Play
5ea1fad2-c7cd-43c7-b325-1c3f62032fcd,It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,CBE,Google Play
8b783bea-df08-43e8-915f-c459fb841a11,excellent,5,2025-04-03,CBE,Google Play
85eaac01-219f-4962-a937-0ab0d13681e6,perfect,5,2025-04-03,CBE,Google Play
2bbda16d-b380-403f-8a86-689eb2a23f06,thankyou,5,2025-04-02,CBE,Google Play
4b5e7079-1248-49e2-a4f2-bbe0a403bba8,I Like it,5,2025-04-02,CBE,Google Play
e1026d09-65d7-41c7-97e7-3a072beee79f,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,CBE,Google Play
5b32746c-2ea1-4da9-b7a0-df031ac5ae82,smart app,5,2025-04-02,CBE,Google Play
7c273b0e-f036-4c15-8a40-e1405a554142,isin ga'a,2,2025-04-02,CBE,Google Play
e58659bb-7908-4aa3-bdc5-be9357d9b50e,easy to use,5,2025-04-02,CBE,Google Play
97df8f7e-aa5d-4be7-b0ac-475d1b7e6357,it's great,5,2025-04-02,CBE,Google Play
5fd9c2e9-96d9-4fa0-b70b-d1a3de41bafa,very good app and stars faction with work,5,2025-04-02,CBE,Google Play
293b031b-1863-4523-bc4a-cdc68ba44a3f,It is excelent,5,2025-04-01,CBE,Google Play
907ce324-d9f4-4874-84b9-13051647ddf5,Smart,5,2025-04-01,CBE,Google Play
5addc9b7-03d8-48d2-a74a-afecb6cc5de0,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,CBE,Google Play
5b2da8dd-b749-4e65-875b-e9f0f16baeb7,very interesting app,5,2025-04-01,CBE,Google Play
bd55d9e2-4a60-48ba-8006-44e07d974079,i like it,5,2025-04-01,CBE,Google Play
7dbbe46f-fd92-430c-89af-efc40cd4b980,wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,CBE,Google Play
4d350aed-c16f-4f6c-a70f-2a9c33896aad,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,CBE,Google Play
9221a6a3-2e51-40bc-99be-03a13a670e9e,Excellent🙏app,5,2025-04-01,CBE,Google Play
0d57028f-d5d5-46af-be80-b30e6c0ebb63,the most useful,5,2025-04-01,CBE,Google Play
1c2bdc31-563b-4a1b-b318-02af57442ad0,I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,CBE,Google Play
26591776-dd62-4671-9d4e-e481ba5df9a4,Easy to use,5,2025-04-01,CBE,Google Play
13003c33-c77b-4786-aad5-49077c6fcee8,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,CBE,Google Play
e0ddd84f-e07c-413f-8b5e-f27eba75af42,Excellent !!!,5,2025-04-01,CBE,Google Play
fa099e0a-0307-4579-bd01-bbf0655d5573,always we relay on,5,2025-04-01,CBE,Google Play
42b5a10f-6e06-4f71-98f0-bd8bf4c9133f,I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,CBE,Google Play
af37bc79-002c-4d3d-a4d6-e7d758e32636,it's need more improvement like Tellbirr.,4,2025-04-01,CBE,Google Play
8ab121bb-c13e-4177-a619-291a13f9acf9,goode app,5,2025-04-01,CBE,Google Play
3622c470-9200-4cab-8183-63dc3a67b4e3,a very nice app.👍👍👍,5,2025-04-01,CBE,Google Play
ebc087cb-987a-4c88-be6a-a54efdbf2ecc,safe easy & fast,5,2025-04-01,CBE,Google Play
82b109ae-7216-494b-98ef-3d12b54a4f28,perfect,5,2025-04-01,CBE,Google Play
88ccbe0d-c8f0-422b-a692-18a44d07c0e1,it's good app,5,2025-04-01,CBE,Google Play
26d38b1f-9b76-40b3-b818-8cb7b3b82538,nice,5,2025-04-01,CBE,Google Play
a5282f47-4433-4cc6-b295-670275f77224,good app,5,2025-04-01,CBE,Google Play
7894c0af-08f2-4e6f-8034-fd8b72e784d6,It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,CBE,Google Play
f52647ea-3db3-4fc6-a088-c3de257c73ae,ጥሩ ነው,5,2025-04-01,CBE,Google Play
42da0475-00f3-4431-805c-0ff35c500103,እጅግ በጣም ጥሩ አፕ,5,2025-04-01,CBE,Google Play
66c38176-7616-4a61-ac92-34e4a88d9acd,good,5,2025-04-01,CBE,Google Play
cb135a05-7b66-434d-9181-c23d5c7d9e23,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,CBE,Google Play
43779e4d-a876-4de2-9944-7abcc492f573,suitable app,4,2025-04-01,CBE,Google Play
e22738d0-c7a2-4dff-a684-a29672cca142,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,CBE,Google Play
8827fe2d-7923-477a-9f14-e5447c4fba2e,Good,5,2025-04-01,CBE,Google Play
45952067-6a89-4256-a0e9-c14c2e91793f,nice app,5,2025-04-01,CBE,Google Play
1197e3a2-f9e4-439b-9893-1c82e3e23621,best transaction method of financial,5,2025-04-01,CBE,Google Play
d1a344d7-ae11-4752-960c-05c1fddb5b52,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,CBE,Google Play
ea74a6f2-d8ab-438e-a386-f2dee8d6f603,It literarily don't work at all,4,2025-04-01,CBE,Google Play
43b3f185-c628-4daa-896d-8b3e629f5809,good give us plus,5,2025-04-01,CBE,Google Play
e86dc853-b071-4ba1-8326-6cb96f6fc354,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,CBE,Google Play
7a680c7a-6fdc-41e9-b751-4de7d7d5a586,before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,CBE,Google Play
58ac2da8-ba62-4d71-ac66-a68fd38a26dd,Tnc Cbe,5,2025-04-01,CBE,Google Play
3c3f6d93-93b9-45d5-94c8-e2a99c962179,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,CBE,Google Play
743bfabe-54ca-4a94-b2a2-8bf09555b34d,great apps,5,2025-03-31,CBE,Google Play
f3df8cda-5f2b-4e38-b4ce-fc7e12344556,Excellent,5,2025-03-31,CBE,Google Play
67568df9-a2e8-4104-9724-dd3dd1a03131,Great app!,4,2025-03-31,CBE,Google Play
fa9d1e04-977b-4ee0-b6ec-b76d901a2280,nice,5,2025-03-31,CBE,Google Play
ac9cefce-05ec-4da5-aec6-e183ee106c4a,very good 👍 👏,5,2025-03-31,CBE,Google Play
38326d80-7315-4120-ab6d-63f3b1c4df98,great when it works,5,2025-03-31,CBE,Google Play
117f3f1a-7d6b-4b72-9ca8-64dde3c8c500,"the app is very good, but why screenshots is impossible?",5,2025-03-31,CBE,Google Play
3ec5c74f-2d0c-4062-91fb-e7abbaea3ac6,excellent match application,5,2025-03-31,CBE,Google Play
e85a3c43-ff28-44dd-8aa5-9414ac1a6178,very good,5,2025-03-31,CBE,Google Play
26d2c176-5329-4bea-93a5-317407333594,best app,5,2025-03-31,CBE,Google Play
1e1d4fb5-8c70-476d-b2ff-61c89287f9e0,The Best app😍😍😍,5,2025-03-31,CBE,Google Play
7220306f-9af6-4084-bcf2-8ddfa328dc86,excellent app,5,2025-03-31,CBE,Google Play
8c89fe6d-7d41-449f-8448-50847ff76c5f,easy to use and user friendly,5,2025-03-31,CBE,Google Play
2b8f9113-48a0-4677-b2a8-84bd3bea1a6c,good,5,2025-03-31,CBE,Google Play
51289b2b-340b-47a9-bc8f-6b95066a97e6,very nice,5,2025-03-31,CBE,Google Play
8b6f3b5e-94b2-4b69-a31e-9ffa05a80222,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,CBE,Google Play
9328d6af-18b9-4c46-b25f-3aaf8bd18a2f,well software,5,2025-03-31,CBE,Google Play
a7541548-6ac8-429f-853c-9b91828e5aa2,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,CBE,Google Play
157c5302-a95d-4dd1-af53-e4b63e04ae74,CBE very good apps,5,2025-03-31,CBE,Google Play
04ce887a-453f-4cc9-824c-8132c050ce15,"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,CBE,Google Play
2ebc467c-0786-4c82-aeab-373e6a401ad9,best app,5,2025-03-31,CBE,Google Play
ad4e3135-eb8f-45b8-90e4-e185276ef91f,excellent service,5,2025-03-31,CBE,Google Play
f53e2717-54e4-4224-a79c-cd859997c3c4,it's best,5,2025-03-31,CBE,Google Play
e46feb79-7fb0-461d-9393-6ee1c91953b5,Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,CBE,Google Play
7d349771-8d70-47f2-9f23-316af3714b4f,Amazing app,5,2025-03-31,CBE,Google Play
7ac1f4b1-cd05-44ee-ae8a-30a6ecc3f074,our legitimate bank,4,2025-03-31,CBE,Google Play
be1c3285-c021-4961-9b2a-942bce6e853c,Ever and never seen this kind of app I proud my CBE,5,2025-03-31,CBE,Google Play
915d7435-0de7-4cfb-914c-f09c3e5f04e2,very good and safe for me!,5,2025-03-31,CBE,Google Play
96ad15a7-6cdd-4148-9cca-ff10e1991adb,it is best bank,5,2025-03-31,CBE,Google Play
d6af9aa1-6bc2-4e40-b82e-7ab2abe15644,"very good, but sometimes....",4,2025-03-31,CBE,Google Play
c11c24de-7864-439c-b0de-7237c6f4db0c,ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,2025-03-31,CBE,Google Play
8a4f0ca3-ed40-487b-a012-690b1aa5365c,Why not allowed to pay for fuel?,4,2025-03-31,CBE,Google Play
6a7c4ac4-a6d2-4572-9f45-2f51f8172007,Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,CBE,Google Play
2c30277e-a4c2-4ce8-a6a7-30c25ab47858,good job,5,2025-03-31,CBE,Google Play
28b2e5d8-e1e7-4af4-8136-0ed54f9116f5,nice,5,2025-03-31,CBE,Google Play
06a7df17-28e8-4017-82c2-174f3442835b,ቆንጆ ነው,5,2025-03-31,CBE,Google Play
f0d64f88-e9f9-4ace-9575-160fb2454db1,Great version,5,2025-03-31,CBE,Google Play
a345f548-320d-4c56-9095-5d2d60d104e2,excellent,5,2025-03-31,CBE,Google Play
1e5fc90a-d0bc-486b-b776-3ae80dfe3564,Good and easy to use,5,2025-03-31,CBE,Google Play
f3d195b8-3df3-488a-86a5-48e0816ab83f,nice app and fast money transfer,5,2025-03-31,CBE,Google Play
f914fd98-7772-4897-aacc-e6fce5721756,Really automated...,5,2025-03-31,CBE,Google Play
559cdf0b-d53e-4551-b373-e297d7286eba,excellent,5,2025-03-31,CBE,Google Play
8deb567c-0a05-456f-9949-edc22171d99b,good,5,2025-03-31,CBE,Google Play
fd61c1af-95bb-4cc3-a954-2f8c2e1b00d8,good App,5,2025-03-31,CBE,Google Play
2f822449-ab5d-49ef-b800-f8bbab01790b,bek betam kelal,5,2025-03-31,CBE,Google Play
cd1eb576-a4df-4b28-bf5f-56022df97d8b,ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,CBE,Google Play
6af02b24-8db3-424d-8c28-536448217610,Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,CBE,Google Play
a05936eb-cb9f-438b-8d36-649f1e35e3a7,"very good, keep it up",5,2025-03-31,CBE,Google Play
ade45eda-95cf-4a41-b4cc-a35d09fc9a27,there is some issue the process it delay,3,2025-03-31,CBE,Google Play
91d848e7-aa95-443a-ac90-7327bffbaa80,what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,CBE,Google Play
c7e5d076-316d-424e-855a-ff0ee7bdbec3,nice,5,2025-03-30,CBE,Google Play
1254e829-efd8-43ca-acc9-41dd0b695fbc,interesting,3,2025-03-30,CBE,Google Play
90136e7a-88c0-4045-96f1-607cec82f403,very good,5,2025-03-30,CBE,Google Play
f3ac48b3-0af2-49fd-bc27-2ef7a2d74d92,good,5,2025-03-30,CBE,Google Play
dab85d9f-64c9-4e11-b585-ad031e8fddd6,simple&fast!!!,5,2025-03-30,CBE,Google Play
d4dff83a-c471-485a-9de7-400d57c2878f,best app,5,2025-03-30,CBE,Google Play
276972b6-bf7b-450f-b9fd-08baf840ece3,great,5,2025-03-30,CBE,Google Play
4cbf8829-1b31-4b79-a56c-58aec5365742,it is very good app,5,2025-03-30,CBE,Google Play
0d8ce73f-ca70-4a93-8625-231f71157c71,best,5,2025-03-30,CBE,Google Play
70af3d1e-b55c-434c-b0b8-8a0dab48964f,It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,CBE,Google Play
799b52c2-cc95-46df-aba2-c96edf264401,Very God thanks,5,2025-03-30,CBE,Google Play
f12f3056-b2af-4dc5-a4f8-077223308e30,The sum is good.,3,2025-03-30,CBE,Google Play
969108d4-30ce-4089-a92c-2dbb90e7c041,best of bests,5,2025-03-30,CBE,Google Play
da0517a4-eccc-4fb8-8974-b1a3e5b135e6,am happy thank you CBE🫡,5,2025-03-30,CBE,Google Play
